# TOPAS Version: 4.0
# Parameter File: beam_model.txt
# Results for scorer: DoseAtFilm2
# Scored in component: Film2
# X in 100 bins of 0.169211 cm
# Y in 100 bins of 0.169211 cm
# Z in 1 bin  of 0.0278 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 0
0, 1, 0, 0
0, 2, 0, 5.062938512878645e-08
0, 3, 0, 1.804107618852413e-08
0, 4, 0, 6.384855755214858e-09
0, 5, 0, 9.017810498335166e-09
0, 6, 0, 0
0, 7, 0, 0
0, 8, 0, 0
0, 9, 0, 0
0, 10, 0, 0
0, 11, 0, 1.749380906801434e-08
0, 12, 0, 1.832588836236937e-08
0, 13, 0, 0
0, 14, 0, 8.553478814121718e-09
0, 15, 0, 7.390996703549035e-09
0, 16, 0, 1.79996462179588e-08
0, 17, 0, 2.295196210866379e-08
0, 18, 0, 7.443968108589161e-09
0, 19, 0, 5.074852893471871e-08
0, 20, 0, 6.318594536480759e-09
0, 21, 0, 8.557138997389302e-09
0, 22, 0, 1.555951811837986e-08
0, 23, 0, 2.997192183329389e-08
0, 24, 0, 5.031277083844543e-08
0, 25, 0, 7.603871310379873e-09
0, 26, 0, 9.129474953795125e-09
0, 27, 0, 4.213601556557478e-08
0, 28, 0, 2.174388669118343e-08
0, 29, 0, 3.731730657818844e-08
0, 30, 0, 5.617631515519861e-08
0, 31, 0, 5.676120196085321e-08
0, 32, 0, 2.631984763468154e-08
0, 33, 0, 1.417234063438855e-08
0, 34, 0, 4.456842361832969e-08
0, 35, 0, 2.564426182516399e-08
0, 36, 0, 3.239335910620866e-08
0, 37, 0, 2.082520289548029e-08
0, 38, 0, 1.122244412954387e-07
0, 39, 0, 6.786547146475641e-08
0, 40, 0, 9.021827906963154e-08
0, 41, 0, 1.597961940547066e-08
0, 42, 0, 4.959806432225378e-08
0, 43, 0, 3.865601883035197e-08
0, 44, 0, 2.555282563321271e-08
0, 45, 0, 4.207881332263241e-08
0, 46, 0, 5.361693311556337e-08
0, 47, 0, 1.960721895954975e-08
0, 48, 0, 5.30446762070369e-08
0, 49, 0, 6.438090593974266e-08
0, 50, 0, 1.03157482556071e-08
0, 51, 0, 7.287257375310219e-08
0, 52, 0, 1.048023108296547e-07
0, 53, 0, 3.230785239338729e-08
0, 54, 0, 1.699068619132049e-08
0, 55, 0, 1.001305918180151e-07
0, 56, 0, 7.559769699128083e-08
0, 57, 0, 4.111275231366562e-08
0, 58, 0, 1.881673661330296e-08
0, 59, 0, 2.441815460940688e-08
0, 60, 0, 2.187752201621151e-08
0, 61, 0, 3.500923284605051e-08
0, 62, 0, 5.815229897621066e-08
0, 63, 0, 2.25086065341884e-08
0, 64, 0, 2.329413462121011e-08
0, 65, 0, 1.54667443297285e-08
0, 66, 0, 9.243180443263554e-08
0, 67, 0, 8.581782395822302e-09
0, 68, 0, 1.500885637994998e-08
0, 69, 0, 7.832544213215442e-08
0, 70, 0, 3.959493355409904e-08
0, 71, 0, 2.065762672032179e-08
0, 72, 0, 2.122427034123575e-08
0, 73, 0, 2.941508903120393e-08
0, 74, 0, 1.68285883006547e-08
0, 75, 0, 4.446005519298524e-08
0, 76, 0, 2.058207826394209e-08
0, 77, 0, 4.499198169582996e-08
0, 78, 0, 1.823597983729996e-08
0, 79, 0, 2.246816954709629e-08
0, 80, 0, 4.078488657910384e-08
0, 81, 0, 1.26399610778094e-08
0, 82, 0, 2.4182293500985e-08
0, 83, 0, 6.078974212897492e-09
0, 84, 0, 1.004199123855187e-08
0, 85, 0, 6.72294309111976e-09
0, 86, 0, 0
0, 87, 0, 1.471850819001475e-08
0, 88, 0, 0
0, 89, 0, 3.374045576265416e-08
0, 90, 0, 1.61272293297543e-08
0, 91, 0, 7.915916810929957e-09
0, 92, 0, 0
0, 93, 0, 0
0, 94, 0, 4.888169158334676e-08
0, 95, 0, 2.684523714435727e-08
0, 96, 0, 1.43799994134497e-08
0, 97, 0, 0
0, 98, 0, 7.755129871611643e-09
0, 99, 0, 0
1, 0, 0, 2.21233378283614e-08
1, 1, 0, 0
1, 2, 0, 0
1, 3, 0, 0
1, 4, 0, 3.056676689539017e-08
1, 5, 0, 1.424604079147684e-08
1, 6, 0, 1.380693070984762e-08
1, 7, 0, 2.64144883743711e-08
1, 8, 0, 2.523406372745285e-08
1, 9, 0, 1.090706547302034e-08
1, 10, 0, 1.61061972647758e-08
1, 11, 0, 1.781989844573673e-08
1, 12, 0, 2.04369996481546e-08
1, 13, 0, 1.745266864361383e-08
1, 14, 0, 8.776909865559901e-09
1, 15, 0, 3.219789590502842e-08
1, 16, 0, 3.27323270710167e-08
1, 17, 0, 7.082179109829667e-08
1, 18, 0, 0
1, 19, 0, 5.753874887659549e-08
1, 20, 0, 4.456153845922017e-08
1, 21, 0, 3.638779233483547e-08
1, 22, 0, 1.99411829271412e-08
1, 23, 0, 1.527179982474536e-08
1, 24, 0, 2.853082570197785e-08
1, 25, 0, 4.49306725158749e-08
1, 26, 0, 1.124814819064568e-08
1, 27, 0, 4.460265046191125e-08
1, 28, 0, 1.805316784952993e-08
1, 29, 0, 3.616530719341426e-08
1, 30, 0, 3.381428470561332e-08
1, 31, 0, 2.307199231665891e-08
1, 32, 0, 8.554441421892989e-08
1, 33, 0, 8.189204692143903e-08
1, 34, 0, 6.926173057308915e-08
1, 35, 0, 3.146178784163567e-08
1, 36, 0, 3.491153677259717e-08
1, 37, 0, 3.621855881874581e-08
1, 38, 0, 2.263192655505009e-08
1, 39, 0, 6.78739242587767e-09
1, 40, 0, 4.931347419301346e-08
1, 41, 0, 9.191811045639042e-08
1, 42, 0, 7.858955797246381e-08
1, 43, 0, 6.076076886074588e-08
1, 44, 0, 1.807785388052707e-08
1, 45, 0, 3.395751235757416e-08
1, 46, 0, 5.246325329721913e-08
1, 47, 0, 6.96914597142495e-08
1, 48, 0, 6.550099129754017e-08
1, 49, 0, 2.886823402548089e-08
1, 50, 0, 7.560680614915327e-08
1, 51, 0, 5.354572252258549e-08
1, 52, 0, 3.797532244220747e-08
1, 53, 0, 5.433699357126898e-08
1, 54, 0, 5.361928145930506e-08
1, 55, 0, 7.471337681863588e-08
1, 56, 0, 1.149469071037856e-07
1, 57, 0, 5.566758165542751e-09
1, 58, 0, 4.118446383927221e-08
1, 59, 0, 6.269271324299552e-08
1, 60, 0, 1.566200324987221e-08
1, 61, 0, 6.794533646825585e-08
1, 62, 0, 5.381270895554735e-08
1, 63, 0, 4.029241296166219e-08
1, 64, 0, 4.708135392661461e-08
1, 65, 0, 6.709142041927407e-08
1, 66, 0, 2.507316665401049e-08
1, 67, 0, 4.993656332885621e-08
1, 68, 0, 8.732270906364192e-09
1, 69, 0, 0
1, 70, 0, 1.723558895605493e-08
1, 71, 0, 6.567048416172838e-08
1, 72, 0, 4.698048172713243e-08
1, 73, 0, 5.563364879890287e-08
1, 74, 0, 6.76133424803993e-08
1, 75, 0, 2.967905743389565e-08
1, 76, 0, 2.981506597166117e-08
1, 77, 0, 9.188092064960074e-08
1, 78, 0, 2.755970740508928e-08
1, 79, 0, 2.625868766870099e-08
1, 80, 0, 4.538901876571799e-08
1, 81, 0, 3.548034044342785e-08
1, 82, 0, 5.812257697357381e-08
1, 83, 0, 3.705066120573974e-08
1, 84, 0, 4.560837751910185e-08
1, 85, 0, 2.631497508787106e-08
1, 86, 0, 1.236603353049759e-08
1, 87, 0, 2.433223222908509e-08
1, 88, 0, 0
1, 89, 0, 6.658183338004164e-08
1, 90, 0, 1.96962410825563e-08
1, 91, 0, 8.733695544549391e-09
1, 92, 0, 1.047661690734003e-08
1, 93, 0, 2.331484338924383e-08
