# TOPAS Version: 4.0
# Parameter File: beam_model.txt
# Results for scorer: DoseAtFilm1
# Scored in component: Film1
# X in 100 bins of 0.169211 cm
# Y in 100 bins of 0.169211 cm
# Z in 1 bin  of 0.0278 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 9.103651166242344e-09
0, 1, 0, 0
0, 2, 0, 8.597305090063401e-09
0, 3, 0, 0
0, 4, 0, 0
0, 5, 0, 7.592132256206696e-09
0, 6, 0, 7.007975089123875e-09
0, 7, 0, 7.422102488163773e-09
0, 8, 0, 6.522833828626062e-09
0, 9, 0, 0
0, 10, 0, 0
0, 11, 0, 9.702970871217076e-09
0, 12, 0, 7.174570715307027e-09
0, 13, 0, 7.918442790355584e-09
0, 14, 0, 0
0, 15, 0, 8.518998839690539e-09
0, 16, 0, 3.288346661634023e-08
0, 17, 0, 7.988015582327535e-09
0, 18, 0, 3.368445078422155e-08
0, 19, 0, 0
0, 20, 0, 0
0, 21, 0, 0
0, 22, 0, 0
0, 23, 0, 0
0, 24, 0, 8.989228916789216e-09
0, 25, 0, 1.795105042390333e-08
0, 26, 0, 1.662697890481013e-08
0, 27, 0, 1.377493585863476e-08
0, 28, 0, 0
0, 29, 0, 7.357344067315807e-09
0, 30, 0, 1.695107521015871e-08
0, 31, 0, 3.517130053865003e-08
0, 32, 0, 1.000715599275281e-08
0, 33, 0, 1.725313225620084e-08
0, 34, 0, 3.720693797504282e-08
0, 35, 0, 2.642707208622141e-08
0, 36, 0, 7.695423853704142e-09
0, 37, 0, 9.714048232467576e-09
0, 38, 0, 0
0, 39, 0, 1.237701496847876e-08
0, 40, 0, 3.648520063848082e-08
0, 41, 0, 3.079377464132449e-08
0, 42, 0, 1.703633145666572e-08
0, 43, 0, 1.417315154128573e-08
0, 44, 0, 5.496555388617708e-08
0, 45, 0, 1.309279884509351e-08
0, 46, 0, 3.745635268614933e-08
0, 47, 0, 2.232833118398503e-08
0, 48, 0, 1.700156460060498e-08
0, 49, 0, 5.92757807282851e-08
0, 50, 0, 2.546945232495545e-08
0, 51, 0, 1.217334588687891e-08
0, 52, 0, 3.873552145705617e-08
0, 53, 0, 2.241884544673667e-08
0, 54, 0, 2.399564813515553e-08
0, 55, 0, 1.610122701833916e-08
0, 56, 0, 1.999300280886018e-08
0, 57, 0, 0
0, 58, 0, 2.305238488986561e-08
0, 59, 0, 1.660829163085964e-08
0, 60, 0, 8.807767848395542e-09
